Row ID,Year,Department Title,Payroll Department,Record Number,Job Class Title,Employment Type,Hourly or Event Rate,Projected Annual Salary,Q1 Payments,Q2 Payments,Q3 Payments,,,,,,
283735,2016,Water And Power (DWP),,3290544892,Transmission & Distribution District Supervisor,Full Time,$73.61 ,"$153,697.68 ","$68,427.93 ","$59,975.00 ",$0.00 ,,,,,,
283736,2016,Water And Power (DWP),,420840545,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$86,159.04 ","$73,907.81 ",$0.00 ,,,,,,
283737,2016,Water And Power (DWP),,3818541918,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$99,391.05 ",$0.00 ,$0.00 ,,,,,,
283738,2016,Water And Power (DWP),,2711896908,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$75,700.95 ","$54,345.20 ",$0.00 ,,,,,,
283739,2016,Water And Power (DWP),,301900768,Transmission & Distribution District Supervisor,Full Time,$73.61 ,"$153,697.68 ","$64,580.69 ","$55,150.96 ",$0.00 ,,,,,,
283740,2016,Water And Power (DWP),,1078408309,Transmission & Distribution District Supervisor,Full Time,$77.71 ,"$162,258.48 ","$76,478.41 ","$71,005.58 ",$0.00 ,,,,,,
283741,2016,Water And Power (DWP),,710424662,Tree Surgeon,Full Time,$42.39 ,"$88,510.32 ","$15,708.12 ",$763.07 ,$0.00 ,,,,,,
283742,2016,Water And Power (DWP),,1839131216,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ",$150.00 ,$0.00 ,$0.00 ,,,,,,
283743,2016,Water And Power (DWP),,3988169635,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$34,028.13 ","$24,439.34 ",$0.00 ,,,,,,
283744,2016,Water And Power (DWP),,4244074223,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$28,784.99 ","$22,945.83 ",$0.00 ,,,,,,
283745,2016,Water And Power (DWP),,1469221784,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$24,600.07 ","$13,924.74 ",$0.00 ,,,,,,
283746,2016,Water And Power (DWP),,2755029321,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$23,558.78 ","$18,643.32 ",$0.00 ,,,,,,
283747,2016,Water And Power (DWP),,93661751,Tree Surgeon,Full Time,$44.72 ,"$93,375.36 ","$27,973.99 ","$23,243.12 ",$0.00 ,,,,,,
283748,2016,Water And Power (DWP),,3746435413,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$22,306.32 ","$18,056.37 ",$0.00 ,,,,,,
283749,2016,Water And Power (DWP),,3712971594,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$36,158.29 ","$27,374.75 ",$0.00 ,,,,,,
283750,2016,Water And Power (DWP),,2888125391,Tree Surgeon,Full Time,$43.63 ,"$91,099.44 ","$21,835.56 ","$30,088.36 ",$0.00 ,,,,,,
283751,2016,Water And Power (DWP),,1375932414,Tree Surgeon,Full Time,$34.29 ,"$71,597.52 ","$23,659.36 ","$19,996.12 ",$0.00 ,,,,,,
283752,2016,Water And Power (DWP),,1379481015,Tree Surgeon,Full Time,$31.83 ,"$66,461.04 ","$24,349.40 ","$20,160.37 ",$0.00 ,,,,,,
283753,2016,Water And Power (DWP),,3628014995,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$31,204.84 ","$23,489.21 ",$0.00 ,,,,,,
283754,2016,Water And Power (DWP),,3143631506,Tree Surgeon,Full Time,$34.29 ,"$71,597.52 ","$24,641.88 ","$19,170.88 ",$0.00 ,,,,,,
283755,2016,Water And Power (DWP),,3813013853,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$22,047.67 ","$16,301.41 ",$0.00 ,,,,,,
283756,2016,Water And Power (DWP),,2657824486,Tree Surgeon,Full Time,$38.19 ,"$79,740.72 ","$30,232.32 ","$23,906.15 ",$0.00 ,,,,,,
283757,2016,Water And Power (DWP),,3180698768,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$19,769.56 ","$15,421.12 ",$0.00 ,,,,,,
283758,2016,Water And Power (DWP),,4127665494,Tree Surgeon,Full Time,$38.19 ,"$79,740.72 ","$28,643.45 ","$18,921.68 ",$0.00 ,,,,,,
283759,2016,Water And Power (DWP),,536499176,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$28,753.31 ","$23,086.29 ",$0.00 ,,,,,,
283760,2016,Water And Power (DWP),,3929237563,Tree Surgeon,Full Time,$31.83 ,"$66,461.04 ","$24,182.94 ","$19,400.93 ",$0.00 ,,,,,,
283761,2016,Water And Power (DWP),,4119943532,Tree Surgeon,Full Time,$34.29 ,"$71,597.52 ","$22,454.44 ","$16,951.68 ",$0.00 ,,,,,,
283762,2016,Water And Power (DWP),,979247782,Tree Surgeon,Full Time,$34.29 ,"$71,597.52 ","$23,353.28 ","$16,720.66 ",$0.00 ,,,,,,
283763,2016,Water And Power (DWP),,3989612995,Tree Surgeon,Full Time,$38.19 ,"$79,740.72 ","$27,657.14 ","$22,639.66 ",$0.00 ,,,,,,
283764,2016,Water And Power (DWP),,3976738266,Tree Surgeon,Full Time,$44.72 ,"$93,375.36 ","$37,950.32 ","$27,923.83 ",$0.00 ,,,,,,
283765,2016,Water And Power (DWP),,1939863821,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$36,330.97 ","$26,268.22 ",$0.00 ,,,,,,
283766,2016,Water And Power (DWP),,3174587783,Tree Surgeon,Full Time,$38.19 ,"$79,740.72 ","$28,611.55 ","$19,470.06 ",$0.00 ,,,,,,
283767,2016,Water And Power (DWP),,859283259,Tree Surgeon,Full Time,$42.39 ,"$88,510.32 ","$21,385.31 ","$11,679.27 ",$0.00 ,,,,,,
283768,2016,Water And Power (DWP),,103737118,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$35,122.58 ","$25,059.50 ",$0.00 ,,,,,,
283769,2016,Water And Power (DWP),,1548968054,Tree Surgeon,Full Time,$42.39 ,"$88,510.32 ","$34,164.52 ","$25,870.26 ",$0.00 ,,,,,,
283770,2016,Water And Power (DWP),,1419654765,Tree Surgeon,Full Time,$34.29 ,"$71,597.52 ","$22,841.72 ","$18,463.58 ",$0.00 ,,,,,,
283771,2016,Water And Power (DWP),,1488396729,Tree Surgeon,Full Time,$43.63 ,"$91,099.44 ","$24,869.51 ","$22,126.04 ",$0.00 ,,,,,,
283772,2016,Water And Power (DWP),,3762771974,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$28,178.40 ","$22,239.81 ",$0.00 ,,,,,,
283773,2016,Water And Power (DWP),,712738712,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$25,251.14 ","$20,350.30 ",$0.00 ,,,,,,
283774,2016,Water And Power (DWP),,2574859589,Tree Surgeon,Full Time,$38.19 ,"$79,740.72 ","$24,523.14 ","$19,247.12 ",$0.00 ,,,,,,
283775,2016,Water And Power (DWP),,174160675,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$2,729.26 ","$20,792.59 ",$0.00 ,,,,,,
283776,2016,Water And Power (DWP),,2541842972,Tree Surgeon,Full Time,$42.39 ,"$88,510.32 ","$37,677.03 ","$29,613.06 ",$0.00 ,,,,,,
283777,2016,Water And Power (DWP),,619206230,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ",$150.00 ,"$6,555.49 ",$0.00 ,,,,,,
283778,2016,Water And Power (DWP),,2091594672,Tree Surgeon,Full Time,$30.18 ,"$63,015.84 ","$20,820.97 ","$15,592.82 ",$0.00 ,,,,,,
283779,2016,Water And Power (DWP),,1258322254,Tree Surgeon,Full Time,$41.35 ,"$86,338.80 ","$25,647.04 ","$16,047.17 ",$0.00 ,,,,,,
283780,2016,Water And Power (DWP),,3145011894,Tree Surgeon Assistant,Full Time,$30.18 ,"$63,015.84 ","$21,089.30 ","$17,720.04 ",$0.00 ,,,,,,
283781,2016,Water And Power (DWP),,4265868668,Tree Surgeon Assistant,Full Time,$30.18 ,"$63,015.84 ","$19,715.74 ","$14,918.56 ",$0.00 ,,,,,,
